Symbol,Type,Amount,Currency,PaymentDate
GIPR,Cash,$0.039,USD,01/30/2023
GIPR,Cash,$0.039,USD,12/30/2022
GIPR,Cash,$0.039,USD,11/30/2022
GIPR,Cash,$0.039,USD,10/30/2022
GIPR,Cash,$0.054,USD,09/30/2022
GIPR,Cash,$0.054,USD,08/30/2022
GIPR,Cash,$0.054,USD,07/30/2022
GIPR,Cash,$0.054,USD,06/30/2022
GIPR,Cash,$0.054,USD,05/30/2022
GIPR,Cash,$0.054,USD,04/30/2022
GIPR,Cash,$0.054,USD,03/30/2022
GIPR,Cash,$0.054,USD,02/28/2022
GIPR,Cash,$0.054,USD,01/30/2022
GIPR,Cash,$0.054,USD,12/30/2021
GIPR,Cash,$0.054,USD,11/30/2021
GIPR,Cash,$0.054,USD,10/30/2021
GLAD,Cash,$0.0825,USD,12/29/2023
GLAD,Cash,$0.0825,USD,11/30/2023
GLAD,Cash,$0.0825,USD,10/31/2023
GLAD,Cash,$0.0825,USD,09/29/2023
GLAD,Cash,$0.02,USD,09/15/2023
GLAD,Cash,$0.0825,USD,08/31/2023
GLAD,Cash,$0.0825,USD,07/31/2023
GLAD,Cash,$0.08,USD,06/30/2023
GLAD,Cash,$0.08,USD,05/31/2023
GLAD,Cash,$0.08,USD,04/28/2023
GLAD,Cash,$0.075,USD,03/31/2023
GLAD,Cash,$0.075,USD,02/28/2023
GLAD,Cash,$0.075,USD,01/31/2023
GLAD,Cash,$0.07,USD,12/30/2022
GLAD,Cash,$0.07,USD,11/30/2022
GLAD,Cash,$0.07,USD,10/31/2022
GLAD,Cash,$0.0675,USD,09/30/2022
GLAD,Cash,$0.0675,USD,08/31/2022
GLAD,Cash,$0.0675,USD,07/29/2022
GLAD,Cash,$0.0675,USD,06/30/2022
GLAD,Cash,$0.0675,USD,05/31/2022
GLAD,Cash,$0.0675,USD,04/29/2022
GLAD,Cash,$0.065,USD,03/31/2022
GLAD,Cash,$0.065,USD,02/28/2022
GLAD,Cash,$0.065,USD,01/31/2022
GLAD,Cash,$0.065,USD,12/31/2021
GLAD,Cash,$0.065,USD,11/30/2021
GLAD,Cash,$0.065,USD,10/29/2021
GLAD,Cash,$0.065,USD,09/30/2021
GLAD,Cash,$0.065,USD,08/31/2021
GLAD,Cash,$0.065,USD,07/30/2021
GLAD,Cash,$0.065,USD,06/30/2021
GLAD,Cash,$0.065,USD,05/28/2021
GLAD,Cash,$0.065,USD,04/30/2021
GLAD,Cash,$0.065,USD,03/31/2021
GLAD,Cash,$0.065,USD,02/26/2021
GLAD,Cash,$0.065,USD,01/29/2021
GLAD,Cash,$0.065,USD,12/31/2020
GLAD,Cash,$0.065,USD,11/30/2020
GLAD,Cash,$0.065,USD,10/30/2020
GLAD,Cash,$0.065,USD,09/30/2020
GLAD,Cash,$0.065,USD,08/31/2020
GLAD,Cash,$0.065,USD,07/31/2020
GLAD,Cash,$0.065,USD,06/30/2020
GLAD,Cash,$0.065,USD,05/29/2020
GLAD,Cash,$0.065,USD,04/30/2020
GLAD,Cash,$0.07,USD,03/31/2020
GLAD,Cash,$0.07,USD,02/28/2020
GLAD,Cash,$0.07,USD,01/31/2020
GLAD,Cash,$0.07,USD,12/31/2019
GLAD,Cash,$0.07,USD,11/29/2019
GLAD,Cash,$0.07,USD,10/31/2019
GLAD,Cash,$0.07,USD,09/30/2019
GLAD,Cash,$0.07,USD,08/30/2019
GLAD,Cash,$0.07,USD,07/31/2019
GLAD,Cash,$0.07,USD,06/28/2019
GLAD,Cash,$0.07,USD,05/31/2019
GLAD,Cash,$0.07,USD,04/30/2019
GLAD,Cash,$0.07,USD,03/29/2019
GLAD,Cash,$0.07,USD,02/28/2019
GLAD,Cash,$0.07,USD,01/31/2019
GLAD,Cash,$0.07,USD,12/31/2018
GLAD,Cash,$0.07,USD,11/30/2018
GLAD,Cash,$0.07,USD,10/31/2018
GLAD,Cash,$0.07,USD,09/28/2018
GLAD,Cash,$0.07,USD,08/31/2018
GLAD,Cash,$0.07,USD,07/31/2018
GLAD,Cash,$0.07,USD,06/29/2018
GLAD,Cash,$0.07,USD,05/31/2018
GLAD,Cash,$0.07,USD,04/30/2018
GLAD,Cash,$0.07,USD,03/30/2018
GLAD,Cash,$0.07,USD,02/28/2018
GLAD,Cash,$0.07,USD,01/31/2018
GLAD,Cash,$0.07,USD,12/29/2017
GLAD,Cash,$0.07,USD,11/30/2017
GLAD,Cash,$0.07,USD,10/31/2017
GLAD,Cash,$0.07,USD,09/29/2017
GLAD,Cash,$0.07,USD,08/31/2017
GLAD,Cash,$0.07,USD,07/31/2017
GLAD,Cash,$0.07,USD,06/30/2017
GLAD,Cash,$0.07,USD,05/31/2017
GLAD,Cash,$0.07,USD,04/28/2017
GLAD,Cash,$0.07,USD,03/31/2017
GLAD,Cash,$0.07,USD,02/28/2017
GLAD,Cash,$0.07,USD,01/31/2017
GLAD,Cash,$0.07,USD,12/30/2016
GLAD,Cash,$0.07,USD,11/30/2016
GLAD,Cash,$0.07,USD,10/31/2016
GLAD,Cash,$0.07,USD,09/30/2016
GLAD,Cash,$0.07,USD,08/31/2016
GLAD,Cash,$0.07,USD,08/02/2016
GLAD,Cash,$0.07,USD,06/30/2016
GLAD,Cash,$0.07,USD,05/31/2016
GLAD,Cash,$0.07,USD,05/02/2016
GLAD,Cash,$0.07,USD,03/31/2016
GLAD,Cash,$0.07,USD,02/29/2016
GLAD,Cash,$0.07,USD,02/02/2016
GLAD,Cash,$0.07,USD,12/31/2015
GLAD,Cash,$0.07,USD,11/30/2015
GLAD,Cash,$0.07,USD,11/04/2015
GLAD,Cash,$0.07,USD,09/30/2015
GLAD,Cash,$0.07,USD,08/31/2015
GLAD,Cash,$0.07,USD,08/04/2015
GLAD,Cash,$0.07,USD,06/30/2015
GLAD,Cash,$0.07,USD,05/29/2015
GLAD,Cash,$0.07,USD,05/05/2015
GLAD,Cash,$0.07,USD,03/31/2015
GLAD,Cash,$0.07,USD,02/27/2015
GLAD,Cash,$0.07,USD,02/03/2015
GLAD,Cash,$0.07,USD,12/31/2014
GLAD,Cash,$0.07,USD,11/26/2014
GLAD,Cash,$0.07,USD,10/31/2014
GLAD,Cash,$0.07,USD,09/30/2014
GLAD,Cash,$0.07,USD,08/29/2014
GLAD,Cash,$0.07,USD,08/05/2014
GLAD,Cash,$0.07,USD,06/30/2014
GLAD,Cash,$0.07,USD,05/30/2014
GLAD,Cash,$0.07,USD,04/30/2014
GLAD,Cash,$0.07,USD,03/31/2014
GLAD,Cash,$0.07,USD,02/28/2014
GLAD,Cash,$0.07,USD,01/31/2014
GLAD,Cash,$0.07,USD,12/31/2013
GLAD,Cash,$0.07,USD,11/29/2013
GLAD,Cash,$0.07,USD,10/31/2013
GLAD,Cash,$0.07,USD,09/30/2013
GLAD,Cash,$0.07,USD,08/30/2013
GLAD,Cash,$0.07,USD,07/31/2013
GLAD,Cash,$0.07,USD,03/28/2013
GLAD,Cash,$0.07,USD,02/28/2013
GLAD,Cash,$0.07,USD,01/31/2013
GLAD,Cash,$0.25,USD,N/A
GLAD,Cash,$0.23,USD,N/A
GLAD,Cash,$0.21,USD,N/A
GLAD,Cash,$0.21,USD,N/A
GLAD,Cash,$0.21,USD,N/A
GLAD,Cash,$0.18,USD,N/A
GLBZ,Cash,$0.10,USD,11/06/2023
GLBZ,Cash,$0.10,USD,08/07/2023
GLBZ,Cash,$0.10,USD,05/08/2023
GLBZ,Cash,$0.10,USD,02/06/2023
GLBZ,Cash,$0.10,USD,11/07/2022
GLBZ,Cash,$0.10,USD,08/08/2022
GLBZ,Cash,$0.10,USD,05/09/2022
GLBZ,Cash,$0.10,USD,02/07/2022
GLBZ,Cash,$0.10,USD,11/08/2021
GLBZ,Cash,$0.10,USD,07/30/2021
GLBZ,Cash,$0.10,USD,04/30/2021
GLBZ,Cash,$0.10,USD,02/08/2021
GLBZ,Cash,$0.10,USD,11/02/2020
GLBZ,Cash,$0.10,USD,07/31/2020
GLBZ,Cash,$0.10,USD,05/01/2020
GLBZ,Cash,$0.10,USD,01/31/2020
GLBZ,Cash,$0.10,USD,11/01/2019
GLBZ,Cash,$0.10,USD,08/02/2019
GLBZ,Cash,$0.10,USD,05/03/2019
GLBZ,Cash,$0.10,USD,02/01/2019
GLBZ,Cash,$0.10,USD,11/02/2018
GLBZ,Cash,$0.10,USD,08/03/2018
GLBZ,Cash,$0.10,USD,05/04/2018
GLBZ,Cash,$0.10,USD,02/23/2018
GLBZ,Cash,$0.10,USD,11/03/2017
GLBZ,Cash,$0.10,USD,08/04/2017
GLBZ,Cash,$0.10,USD,05/05/2017
GLBZ,Cash,$0.10,USD,02/03/2017
GLBZ,Cash,$0.10,USD,11/04/2016
GLBZ,Cash,$0.10,USD,08/05/2016
GLBZ,Cash,$0.10,USD,05/06/2016
GLBZ,Cash,$0.10,USD,01/29/2016
GLBZ,Cash,$0.07,USD,10/09/2015
GLBZ,Cash,$0.10,USD,07/08/2015
GLBZ,Cash,$0.10,USD,04/08/2015
GLBZ,Cash,$0.10,USD,01/08/2015
GLBZ,Cash,$0.10,USD,10/09/2014
GLBZ,Cash,$0.10,USD,07/09/2014
GLBZ,Cash,$0.10,USD,04/07/2014
GLBZ,Cash,$0.10,USD,01/08/2014
GLBZ,Cash,$0.10,USD,10/08/2013
GLBZ,Cash,$0.10,USD,07/08/2013
GLBZ,Cash,$0.12,USD,N/A
GLBZ,Cash,$0.18,USD,N/A
GLBZ,Cash,$0.12,USD,N/A
GLBZ,Cash,$0.10,USD,N/A
GLBZ,Cash,$0.10,USD,N/A
GLBZ,Cash,$0.15,USD,N/A
GLBZ,Cash,$0.10,USD,N/A
GLBZ,Cash,$0.15,USD,07/05/2001
GLBZ,Cash,$0.15,USD,04/03/2001
GLBZ,Cash,$0.25,USD,01/03/2001
GLBZ,Cash,$0.15,USD,10/02/2000
GLBZ,Cash,$0.15,USD,07/03/2000
GLBZ,Cash,$0.125,USD,04/03/2000
GLBZ,Cash,$0.15,USD,10/04/1999
GLBZ,Cash,$0.10,USD,07/01/1999
GLBZ,Cash,$0.10,USD,04/01/1999
GLBZ,Cash,$0.20,USD,01/04/1999
GLBZ,Cash,$0.10,USD,10/01/1998
GLNG,Cash,$0.25,USD,12/11/2023
GLNG,Cash,$0.25,USD,08/29/2023
GLNG,Cash,$0.25,USD,06/16/2023
GLNG,Cash,$0.15,USD,07/03/2019
GLNG,Cash,$0.15,USD,04/03/2019
GLNG,Cash,$0.15,USD,01/03/2019
GLNG,Cash,$0.125,USD,10/03/2018
GLNG,Cash,$0.05,USD,07/05/2018
GLNG,Cash,$0.05,USD,04/04/2018
GLNG,Cash,$0.05,USD,01/04/2018
GLNG,Cash,$0.05,USD,10/04/2017
GLNG,Cash,$0.05,USD,07/05/2017
GLNG,Cash,$0.05,USD,04/03/2017
GLNG,Cash,$0.05,USD,01/06/2017
GLNG,Cash,$0.05,USD,10/03/2016
GLNG,Cash,$0.05,USD,07/07/2016
GLNG,Cash,$0.05,USD,03/30/2016
GLNG,Cash,$0.45,USD,01/12/2016
GLNG,Cash,$0.45,USD,09/25/2015
GLNG,Cash,$0.45,USD,06/26/2015
GLNG,Cash,$0.45,USD,03/24/2015
GLNG,Cash,$0.45,USD,12/30/2014
GLNG,Cash,$0.45,USD,09/26/2014
GLNG,Cash,$0.45,USD,07/02/2014
GLNG,Cash,$0.45,USD,03/24/2014
GLNG,Cash,$0.45,USD,12/20/2013
GLNG,Cash,$0.45,USD,09/26/2013
GLNG,Cash,$0.45,USD,06/27/2013
GLPI,Cash,$0.73,USD,12/22/2023
GLPI,Cash,$0.73,USD,09/29/2023
GLPI,Cash,$0.72,USD,06/30/2023
GLPI,Cash,$0.97,USD,03/24/2023
GLPI,Cash,$0.705,USD,12/23/2022
GLPI,Cash,$0.705,USD,09/30/2022
GLPI,Cash,$0.705,USD,06/24/2022
GLPI,Cash,$0.69,USD,03/25/2022
GLPI,Cash,$0.24,USD,01/07/2022
GLPI,Cash,$0.67,USD,12/23/2021
GLPI,Cash,$0.67,USD,09/24/2021
GLPI,Cash,$0.67,USD,06/25/2021
GLPI,Cash,$0.65,USD,03/23/2021
GLPI,Cash,$0.60,USD,12/24/2020
GLPI,Cash,$0.60,USD,09/25/2020
GLPI,Cash,$0.60,USD,06/26/2020
GLPI,Cash,$0.70,USD,03/20/2020
GLPI,Cash,$0.70,USD,12/27/2019
GLPI,Cash,$0.68,USD,09/20/2019
GLPI,Cash,$0.68,USD,06/28/2019
GLPI,Cash,$0.68,USD,03/22/2019
GLPI,Cash,$0.68,USD,12/28/2018
GLPI,Cash,$0.63,USD,09/21/2018
GLPI,Cash,$0.63,USD,06/29/2018
GLPI,Cash,$0.63,USD,03/23/2018
GLPI,Cash,$0.63,USD,12/15/2017
GLPI,Cash,$0.63,USD,09/22/2017
GLPI,Cash,$0.62,USD,06/30/2017
GLPI,Cash,$0.62,USD,03/24/2017
GLPI,Cash,$0.60,USD,12/16/2016
GLPI,Cash,$0.60,USD,09/23/2016
GLPI,Cash,$0.56,USD,06/17/2016
GLPI,Cash,$0.56,USD,03/25/2016
GLPI,Cash,$0.545,USD,12/18/2015
GLPI,Cash,$0.545,USD,09/25/2015
GLPI,Cash,$0.545,USD,06/26/2015
GLPI,Cash,$0.545,USD,03/27/2015
GLPI,Cash,$0.92,USD,12/19/2014
GLPI,Cash,$0.52,USD,09/26/2014
GLPI,Cash,$0.52,USD,06/27/2014
GLPI,Cash,$0.52,USD,03/28/2014
GLPI,Cash,$11.85,USD,02/18/2014
GNSS,Cash,$0.01,USD,06/30/2016
GNSS,Cash,$0.01,USD,03/30/2016
GNSS,Cash,$0.01,USD,01/29/2016
GNTX,Cash,$0.12,USD,01/17/2024
GNTX,Cash,$0.12,USD,10/18/2023
GNTX,Cash,$0.12,USD,07/19/2023
GNTX,Cash,$0.12,USD,04/19/2023
GNTX,Cash,$0.12,USD,01/18/2023
GNTX,Cash,$0.12,USD,10/19/2022
GNTX,Cash,$0.12,USD,07/20/2022
GNTX,Cash,$0.12,USD,04/20/2022
GNTX,Cash,$0.12,USD,01/19/2022
GNTX,Cash,$0.12,USD,10/21/2021
GNTX,Cash,$0.12,USD,07/21/2021
GNTX,Cash,$0.12,USD,04/21/2021
GNTX,Cash,$0.12,USD,01/20/2021
GNTX,Cash,$0.12,USD,10/21/2020
GNTX,Cash,$0.12,USD,07/22/2020
GNTX,Cash,$0.12,USD,04/22/2020
GNTX,Cash,$0.115,USD,01/22/2020
GNTX,Cash,$0.115,USD,10/23/2019
GNTX,Cash,$0.115,USD,07/24/2019
GNTX,Cash,$0.115,USD,04/24/2019
GNTX,Cash,$0.11,USD,01/23/2019
GNTX,Cash,$0.11,USD,10/17/2018
GNTX,Cash,$0.11,USD,07/18/2018
GNTX,Cash,$0.11,USD,04/18/2018
GNTX,Cash,$0.10,USD,01/17/2018
GNTX,Cash,$0.10,USD,10/18/2017
GNTX,Cash,$0.10,USD,07/19/2017
GNTX,Cash,$0.09,USD,04/19/2017
GNTX,Cash,$0.09,USD,01/18/2017
GNTX,Cash,$0.09,USD,10/19/2016
GNTX,Cash,$0.09,USD,07/20/2016
GNTX,Cash,$0.085,USD,04/17/2016
GNTX,Cash,$0.085,USD,01/20/2016
GNTX,Cash,$0.085,USD,10/16/2015
GNTX,Cash,$0.085,USD,07/17/2015
GNTX,Cash,$0.08,USD,04/17/2015
GNTX,Cash,$0.08,USD,01/20/2015
GNTX,Cash,$0.16,USD,10/17/2014
GNTX,Cash,$0.16,USD,07/18/2014
GNTX,Cash,$0.14,USD,04/21/2014
GNTX,Cash,$0.14,USD,01/17/2014
GNTX,Cash,$0.14,USD,10/18/2013
GNTX,Cash,$0.14,USD,07/19/2013
GOGL,Cash,$0.10,USD,12/13/2023
GOGL,Cash,$0.10,USD,09/19/2023
GOGL,Cash,$0.10,USD,06/06/2023
GOGL,Cash,$0.20,USD,03/09/2023
GOGL,Cash,$0.35,USD,12/05/2022
GOGL,Cash,$0.60,USD,09/14/2022
GOGL,Cash,$0.50,USD,06/08/2022
GOGL,Cash,$0.90,USD,03/10/2022
GOGL,Cash,$0.85,USD,12/16/2021
GOGL,Cash,$0.50,USD,09/20/2021
GOGL,Cash,$0.25,USD,06/10/2021
GOGL,Cash,$0.05,USD,03/19/2020
GOGL,Cash,$0.15,USD,12/18/2019
GOGL,Cash,$0.10,USD,09/12/2019
GOGL,Cash,$0.025,USD,06/20/2019
GOGL,Cash,$0.05,USD,03/21/2019
GOGL,Cash,$0.15,USD,12/20/2018
GOGL,Cash,$0.10,USD,09/20/2018
GOGL,Cash,$0.10,USD,06/28/2018
GOGL,Cash,$0.10,USD,03/22/2018
GOGL,Cash,$0.05,USD,12/10/2014
GOGL,Cash,$0.20,USD,09/10/2014
GOGL,Cash,$0.20,USD,06/05/2014
GOGL,Cash,$0.175,USD,03/06/2014
GOGL,Cash,$0.175,USD,12/10/2013
GOGL,Cash,$0.175,USD,09/10/2013
GOGL,Cash,$0.175,USD,06/05/2013
GOGL,Cash,$0.175,USD,03/06/2013
GOGL,Cash,$1.19,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.46,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.72,USD,N/A
GOGL,Cash,$1.39,USD,N/A
GOGL,Cash,$1.68,USD,N/A
GOGL,Cash,$1.17,USD,N/A
GOGL,Cash,$0.61,USD,N/A
GOGL,Cash,$0.44,USD,N/A
GOGL,Cash,$0.44,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.53,USD,N/A
GOGL,Cash,$0.63,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.75,USD,N/A
GOGL,Cash,$0.64,USD,N/A
GOGL,Cash,$0.45,USD,N/A
GOGL,Cash,$0.17,USD,N/A
GOOD,Cash,$0.10,USD,12/29/2023
GOOD,Cash,$0.10,USD,11/30/2023
GOOD,Cash,$0.10,USD,10/31/2023
GOOD,Cash,$0.10,USD,09/29/2023
GOOD,Cash,$0.10,USD,08/31/2023
GOOD,Cash,$0.10,USD,07/31/2023
GOOD,Cash,$0.10,USD,06/30/2023
GOOD,Cash,$0.10,USD,05/31/2023
GOOD,Cash,$0.10,USD,04/28/2023
GOOD,Cash,$0.10,USD,03/31/2023
GOOD,Cash,$0.10,USD,02/28/2023
GOOD,Cash,$0.10,USD,01/31/2023
GOOD,Cash,$0.1254,USD,12/30/2022
GOOD,Cash,$0.1254,USD,11/30/2022
GOOD,Cash,$0.1254,USD,10/31/2022
GOOD,Cash,$0.1254,USD,09/30/2022
GOOD,Cash,$0.1254,USD,08/31/2022
GOOD,Cash,$0.1254,USD,07/29/2022
GOOD,Cash,$0.1254,USD,06/30/2022
GOOD,Cash,$0.1254,USD,05/31/2022
GOOD,Cash,$0.1254,USD,04/29/2022
GOOD,Cash,$0.1254,USD,03/31/2022
GOOD,Cash,$0.1254,USD,02/28/2022
GOOD,Cash,$0.1254,USD,01/31/2022
GOOD,Cash,$0.125275,USD,12/31/2021
GOOD,Cash,$0.125275,USD,11/30/2021
GOOD,Cash,$0.125275,USD,10/29/2021
GOOD,Cash,$0.12515,USD,09/30/2021
GOOD,Cash,$0.12515,USD,08/31/2021
GOOD,Cash,$0.12515,USD,07/30/2021
GOOD,Cash,$0.12515,USD,06/30/2021
GOOD,Cash,$0.12515,USD,05/28/2021
GOOD,Cash,$0.12515,USD,04/30/2021
GOOD,Cash,$0.12515,USD,03/31/2021
GOOD,Cash,$0.12515,USD,02/26/2021
GOOD,Cash,$0.12515,USD,01/29/2021
GOOD,Cash,$0.12515,USD,12/31/2020
GOOD,Cash,$0.12515,USD,11/30/2020
GOOD,Cash,$0.12515,USD,10/30/2020
GOOD,Cash,$0.12515,USD,09/30/2020
GOOD,Cash,$0.12515,USD,08/31/2020
GOOD,Cash,$0.12515,USD,07/31/2020
GOOD,Cash,$0.12515,USD,06/30/2020
GOOD,Cash,$0.12515,USD,05/29/2020
GOOD,Cash,$0.12515,USD,04/30/2020
GOOD,Cash,$0.12515,USD,03/31/2020
GOOD,Cash,$0.12515,USD,02/28/2020
GOOD,Cash,$0.12515,USD,01/31/2020
GOOD,Cash,$0.125,USD,12/31/2019
GOOD,Cash,$0.125,USD,11/29/2019
GOOD,Cash,$0.125,USD,10/31/2019
GOOD,Cash,$0.125,USD,09/30/2019
GOOD,Cash,$0.125,USD,08/30/2019
GOOD,Cash,$0.125,USD,07/31/2019
GOOD,Cash,$0.125,USD,06/28/2019
GOOD,Cash,$0.125,USD,05/31/2019
GOOD,Cash,$0.125,USD,04/30/2019
GOOD,Cash,$0.125,USD,03/29/2019
GOOD,Cash,$0.125,USD,02/28/2019
GOOD,Cash,$0.125,USD,01/31/2019
GOOD,Cash,$0.125,USD,12/31/2018
GOOD,Cash,$0.125,USD,11/30/2018
GOOD,Cash,$0.125,USD,10/31/2018
GOOD,Cash,$0.125,USD,09/28/2018
GOOD,Cash,$0.125,USD,08/31/2018
GOOD,Cash,$0.125,USD,07/31/2018
GOOD,Cash,$0.125,USD,06/29/2018
GOOD,Cash,$0.125,USD,05/31/2018
GOOD,Cash,$0.125,USD,04/30/2018
GOOD,Cash,$0.125,USD,03/30/2018
GOOD,Cash,$0.125,USD,02/28/2018
GOOD,Cash,$0.125,USD,01/31/2018
GOOD,Cash,$0.125,USD,12/29/2017
GOOD,Cash,$0.125,USD,11/30/2017
GOOD,Cash,$0.125,USD,10/31/2017
GOOD,Cash,$0.125,USD,09/29/2017
GOOD,Cash,$0.125,USD,08/31/2017
GOOD,Cash,$0.125,USD,07/31/2017
GOOD,Cash,$0.125,USD,06/30/2017
GOOD,Cash,$0.125,USD,05/31/2017
GOOD,Cash,$0.125,USD,04/28/2017
GOOD,Cash,$0.125,USD,03/31/2017
GOOD,Cash,$0.125,USD,02/28/2017
GOOD,Cash,$0.125,USD,01/31/2017
GOOD,Cash,$0.125,USD,12/30/2016
GOOD,Cash,$0.125,USD,11/30/2016
GOOD,Cash,$0.125,USD,10/31/2016
GOOD,Cash,$0.125,USD,09/30/2016
GOOD,Cash,$0.125,USD,08/31/2016
GOOD,Cash,$0.125,USD,08/02/2016
GOOD,Cash,$0.125,USD,06/30/2016
GOOD,Cash,$0.125,USD,05/31/2016
GOOD,Cash,$0.125,USD,05/02/2016
GOOD,Cash,$0.125,USD,03/31/2016
GOOD,Cash,$0.125,USD,02/29/2016
GOOD,Cash,$0.125,USD,02/02/2016
GOOD,Cash,$0.125,USD,12/31/2015
GOOD,Cash,$0.125,USD,11/30/2015
GOOD,Cash,$0.125,USD,11/04/2015
GOOD,Cash,$0.125,USD,09/30/2015
GOOD,Cash,$0.125,USD,08/31/2015
GOOD,Cash,$0.125,USD,08/04/2015
GOOD,Cash,$0.125,USD,06/30/2015
GOOD,Cash,$0.125,USD,05/29/2015
GOOD,Cash,$0.125,USD,05/05/2015
GOOD,Cash,$0.125,USD,03/31/2015
GOOD,Cash,$0.125,USD,02/27/2015
GOOD,Cash,$0.125,USD,02/03/2015
GOOD,Cash,$0.125,USD,12/31/2014
GOOD,Cash,$0.125,USD,11/26/2014
GOOD,Cash,$0.125,USD,10/31/2014
GOOD,Cash,$0.125,USD,09/30/2014
GOOD,Cash,$0.125,USD,08/29/2014
GOOD,Cash,$0.125,USD,08/05/2014
GOOD,Cash,$0.125,USD,06/30/2014
GOOD,Cash,$0.125,USD,05/30/2014
GOOD,Cash,$0.125,USD,04/30/2014
GOOD,Cash,$0.125,USD,03/31/2014
GOOD,Cash,$0.125,USD,02/28/2014
GOOD,Cash,$0.125,USD,01/31/2014
GOOD,Cash,$0.125,USD,12/31/2013
GOOD,Cash,$0.125,USD,11/29/2013
GOOD,Cash,$0.125,USD,10/31/2013
GOOD,Cash,$0.125,USD,09/30/2013
GOOD,Cash,$0.125,USD,08/30/2013
GOOD,Cash,$0.125,USD,07/31/2013
GOOD,Cash,$0.125,USD,03/28/2013
GOOD,Cash,$0.125,USD,02/28/2013
GOOD,Cash,$0.125,USD,01/31/2013
GOODN,Cash,$0.138021,USD,12/29/2023
GOODN,Cash,$0.138021,USD,11/30/2023
GOODN,Cash,$0.138021,USD,10/31/2023
GOODN,Cash,$0.138021,USD,09/29/2023
GOODN,Cash,$0.138021,USD,08/31/2023
GOODN,Cash,$0.138021,USD,07/31/2023
GOODN,Cash,$0.138021,USD,06/30/2023
GOODN,Cash,$0.138021,USD,05/31/2023
GOODN,Cash,$0.138021,USD,04/28/2023
GOODN,Cash,$0.138021,USD,03/31/2023
GOODN,Cash,$0.138021,USD,02/28/2023
GOODN,Cash,$0.138021,USD,01/31/2023
GOODN,Cash,$0.138021,USD,12/30/2022
GOODN,Cash,$0.138021,USD,11/30/2022
GOODN,Cash,$0.138021,USD,10/31/2022
GOODN,Cash,$0.138021,USD,09/30/2022
GOODN,Cash,$0.138021,USD,08/31/2022
GOODN,Cash,$0.138021,USD,07/29/2022
GOODN,Cash,$0.138021,USD,06/30/2022
GOODN,Cash,$0.138021,USD,05/31/2022
GOODN,Cash,$0.138021,USD,04/29/2022
GOODN,Cash,$0.138021,USD,03/31/2022
GOODN,Cash,$0.138021,USD,02/28/2022
GOODN,Cash,$0.138021,USD,01/31/2022
GOODN,Cash,$0.138021,USD,12/31/2021
GOODN,Cash,$0.138021,USD,11/30/2021
GOODN,Cash,$0.138021,USD,10/29/2021
GOODN,Cash,$0.138021,USD,09/30/2021
GOODN,Cash,$0.138021,USD,08/31/2021
GOODN,Cash,$0.138021,USD,07/30/2021
GOODN,Cash,$0.138021,USD,06/30/2021
GOODN,Cash,$0.138021,USD,05/28/2021
GOODN,Cash,$0.138021,USD,04/30/2021
GOODN,Cash,$0.138021,USD,03/31/2021
GOODN,Cash,$0.138021,USD,02/26/2021
GOODN,Cash,$0.138021,USD,01/29/2021
GOODN,Cash,$0.138021,USD,12/31/2020
GOODN,Cash,$0.138021,USD,11/30/2020
GOODN,Cash,$0.138021,USD,10/30/2020
GOODN,Cash,$0.138021,USD,09/30/2020
GOODN,Cash,$0.138021,USD,08/31/2020
GOODN,Cash,$0.138021,USD,07/31/2020
GOODN,Cash,$0.138021,USD,06/30/2020
GOODN,Cash,$0.138021,USD,05/29/2020
GOODN,Cash,$0.138021,USD,04/30/2020
GOODN,Cash,$0.138021,USD,03/31/2020
GOODN,Cash,$0.138021,USD,02/28/2020
GOODN,Cash,$0.138021,USD,01/31/2020
GOODN,Cash,$0.138021,USD,12/31/2019
GOODN,Cash,$0.138021,USD,11/29/2019
GOODN,Cash,$0.128819,USD,10/31/2019
GOODO,Cash,$0.125,USD,12/29/2023
GOODO,Cash,$0.125,USD,11/30/2023
GOODO,Cash,$0.125,USD,10/31/2023
GOODO,Cash,$0.125,USD,09/29/2023
GOODO,Cash,$0.125,USD,08/31/2023
GOODO,Cash,$0.125,USD,07/31/2023
GOODO,Cash,$0.125,USD,06/30/2023
GOODO,Cash,$0.125,USD,05/31/2023
GOODO,Cash,$0.125,USD,04/28/2023
GOODO,Cash,$0.125,USD,03/31/2023
GOODO,Cash,$0.125,USD,02/28/2023
GOODO,Cash,$0.125,USD,01/31/2023
GOODO,Cash,$0.125,USD,12/30/2022
GOODO,Cash,$0.125,USD,11/30/2022
GOODO,Cash,$0.125,USD,10/31/2022
GOODO,Cash,$0.125,USD,09/30/2022
GOODO,Cash,$0.125,USD,08/31/2022
GOODO,Cash,$0.125,USD,07/29/2022
GOODO,Cash,$0.125,USD,06/30/2022
GOODO,Cash,$0.125,USD,05/31/2022
